ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-16-5p,MIMAT0000069,NUP98,4928,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,OGDH,4967,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PA2G4,5036,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,FURIN,5045,PAR-CLIP//Sequencing,20371350|23592263|26701625,Unspecified
hsa-mir-16-5p,MIMAT0000069,PAFAH1B1,5048,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PAFAH1B2,5049,PAR-CLIP//Proteomics//pSILAC,18668040|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PAK2,5062,PAR-CLIP,21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PCK2,5106,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PCMT1,5110,HITS-CLIP//Proteomics,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,CDK17,5128,HITS-CLIP//PAR-CLIP//Sequencing,20371350|22473208|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDE4D,5144,PAR-CLIP//Sequencing,20371350|23592263|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDK4,5166,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PEX12,5193,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PEX13,5194,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PEX14,5195,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PGD,5226,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PHKA1,5255,HITS-CLIP//PAR-CLIP//Sequencing,20371350|23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PHKB,5257,Microarray,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,SERPINB5,5268,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SERPINE2,5270,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PIM1,5292,Luciferase reporter assay//PAR-CLIP,22970245|23446348,Unspecified
hsa-mir-16-5p,MIMAT0000069,PLAG1,5324,HITS-CLIP//PAR-CLIP//Sequencing,20371350|22473208|23446348|22012620|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PLAUR,5329,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PLEC,5339,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PLK1,5347,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PLRG1,5356,PAR-CLIP//Proteomics,18668040|23446348|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PMS1,5378,Microarray,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,PNN,5411,Microarray,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,POLR2A,5430,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,PON2,5445,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPA1,5464,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPM1A,5494,PAR-CLIP,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPP2R1A,5518,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPP2R1B,5519,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPP2R5C,5527,PAR-CLIP//Proteomics//pSILAC,18668040|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPP6C,5537,HITS-CLIP//Proteomics//Sequencing,18668040|20371350|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPT1,5538,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PRIM1,5557,Microarray,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,PRKAB2,5565,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PRKAR1A,5573,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PRKAR2A,5576,PAR-CLIP//Sequencing,20371350|23592263|23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PRKCD,5580,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,MAP2K3,5606,PAR-CLIP,26701625,Unspecified
hsa-mir-16-5p,MIMAT0000069,PRNP,5621,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PRPSAP1,5635,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,HTRA1,5654,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PSKH1,5681,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PSMB5,5693,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PSMC2,5701,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PSMD11,5717,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PSMD12,5718,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PSPH,5723,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PTGS2,5743,Luciferase reporter assay//Proteomics//pSILAC,18668040|23226427,Unspecified
hsa-mir-16-5p,MIMAT0000069,PTPN3,5774,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PTPRJ,5795,HITS-CLIP//Proteomics,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PURA,5813,HITS-CLIP//Luciferase reporter assay//Proteomics//pSILAC//Sequencing,18668040|22835829|20371350|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PVR,5817,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,ALDH18A1,5832,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PYGB,5834,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAB1A,5861,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RABGGTB,5876,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAD23B,5887,HITS-CLIP//PAR-CLIP,22473208|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAD51C,5889,Microarray,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAF1,5894,Luciferase reporter assay//Western blot,23507142,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAN,5901,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RANGAP1,5905,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RBBP6,5930,PAR-CLIP,24398324|23446348|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,RBMS1,5937,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,REL,5966,PAR-CLIP,23592263|23446348|20371350|27292025,Unspecified
hsa-mir-16-5p,MIMAT0000069,RNH1,6050,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL3,6122,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL4,6124,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL5,6125,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL6,6128,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL9,6133,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL10,6134,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL12,6136,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL13,6137,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL21,6144,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL30,6156,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL27A,6157,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL31,6160,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPLP0,6175,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPLP1,6176,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,MRPL12,6182,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS2,6187,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS3A,6189,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS6,6194,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS6KA3,6197,HITS-CLIP//Microarray,21199864|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS6KB1,6198,Luciferase reporter assay//PAR-CLIP//qRT-PCR//Sequencing,20371350|24398324|25261849,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS12,6206,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS25,6230,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS27,6232,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SALL1,6299,PAR-CLIP//Sequencing,20371350|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,SBF1,6305,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SGTA,6449,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SKI,6497,HITS-CLIP//PAR-CLIP,22473208|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC1A5,6510,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC2A3,6515,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC3A2,6520,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC4A2,6522,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC7A1,6541,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC9A1,6548,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC9A2,6549,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC12A2,6558,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC19A1,6573,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SMARCA4,6597,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SNCG,6623,PAR-CLIP,26701625,Unspecified
hsa-mir-16-5p,MIMAT0000069,SNRPA1,6627,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SNRPB2,6629,PAR-CLIP//Proteomics,18668040|24398324|23446348|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SNRPC,6631,Microarray,21199864,Unspecified
hsa-mir-16-5p,MIMAT0000069,SNTB2,6645,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,SON,6651,Proteomics//Sequencing,20371350|18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SOX5,6660,Luciferase reporter assay//Western blot,25305446,Unspecified
hsa-mir-16-5p,MIMAT0000069,SP1,6667,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SPTBN2,6712,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SRP19,6728,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SRP68,6730,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SRP72,6731,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SRPK1,6732,HITS-CLIP//Proteomics,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,STAU1,6780,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,STX4,6810,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,STXBP3,6814,HITS-CLIP//Proteomics,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,SYPL1,6856,PAR-CLIP//Proteomics,18668040|24398324|23446348|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,TAF9,6880,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,MAP3K7,6885,CLASH//PAR-CLIP,23622248|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,TARBP2,6895,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,TBP,6908,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,TCF3,6929,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,TCP1,6950,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPP1R11,6992,HITS-CLIP//Sequencing,20371350|23313552,Unspecified
hsa-mir-16-5p,MIMAT0000069,TMBIM6,7009,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TEP1,7011,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,TFAP2A,7020,PAR-CLIP//Sequencing,20371350|23592263|23446348|21572407|26701625|27292025,Unspecified
hsa-mir-16-5p,MIMAT0000069,TFAP4,7023,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TFPI,7035,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TFRC,7037,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,TGFBI,7045,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TGFBR3,7049,PAR-CLIP,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,TIMP3,7078,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,TLE4,7091,HITS-CLIP//Sequencing,20371350|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,TNFAIP2,7127,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TP53,7157,Immunoblot//Luciferase reporter assay,21205967,Unspecified
hsa-mir-16-5p,MIMAT0000069,TPBG,7162,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TPM2,7169,PAR-CLIP,23592263,Unspecified
hsa-mir-16-5p,MIMAT0000069,TPM3,7170,PAR-CLIP//Proteomics//pSILAC,18668040|21572407|26701625,Unspecified
hsa-mir-16-5p,MIMAT0000069,TPT1,7178,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,NR2C2,7182,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,HSP90B1,7184,Microarray,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,CCT3,7203,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PHLDA2,7262,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TTC1,7265,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,UBE2H,7328,PAR-CLIP,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,UBE2V1,7335,PAR-CLIP//pSILAC,18668040|23592263|23446348|21572407|20371350|26701625|27292025,Unspecified
hsa-mir-16-5p,MIMAT0000069,UGDH,7358,Microarray//Proteomics,18362358|18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,UGT8,7368,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,UNG,7374,Luciferase reporter assay,23228472,Unspecified
hsa-mir-16-5p,MIMAT0000069,VEGFA,7422,ELISA//HITS-CLIP//Luciferase reporter assay//PAR-CLIP//qRT-PCR//Reporter assay//Western blot,15131085|18320040|19144909|21885851|23083510|23104180|23233752|22473208|23592263|24398324|23446348|22012620|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,VIM,7431,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,WEE1,7465,Luciferase reporter assay//PAR-CLIP//qRT-PCR//Sequencing//Western blot,20371350|21572407|24336073|25594541,Unspecified
hsa-mir-16-5p,MIMAT0000069,WNT5A,7474,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,XPO1,7514,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,YWHAH,7533,PAR-CLIP//Proteomics//Sequencing,20371350|18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZFPL1,7542,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZNF91,7644,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZNF207,7756,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC30A1,7779,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZYX,7791,Luciferase reporter assay//qRT-PCR//Western blot,21360639,Unspecified
hsa-mir-16-5p,MIMAT0000069,LUZP1,7798,PAR-CLIP//Proteomics//pSILAC//Sequencing,18668040|20371350|23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,CSDE1,7812,HITS-CLIP//Proteomics,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,DAP3,7818,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,BTG2,7832,HITS-CLIP//Sequencing,20371350|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,TUBA1A,7846,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,IFRD2,7866,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,USP7,7874,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,BAG6,7917,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,HSD17B8,7923,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,MAFK,7975,HITS-CLIP//PAR-CLIP,22473208|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SHOC2,8036,HITS-CLIP//PAR-CLIP//Proteomics//pSILAC//Sequencing,18668040|20371350|22473208|23592263|24398324|23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDHX,8050,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,KMT2D,8085,PAR-CLIP,26701625,Unspecified
hsa-mir-16-5p,MIMAT0000069,AAAS,8086,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,HMGA2,8091,Luciferase reporter assay//qRT-PCR//Western blot,22139073,Unspecified
hsa-mir-16-5p,MIMAT0000069,NPRL3,8131,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC7A5,8140,HITS-CLIP//Proteomics,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,TAF15,8148,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,USP9X,8239,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,NAA10,8260,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,AXIN2,8313,HITS-CLIP//Luciferase reporter assay//PAR-CLIP//Sequencing,21501592|20371350|23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,FZD6,8323,HITS-CLIP//PAR-CLIP,24398324|21572407|23313552,Unspecified
hsa-mir-16-5p,MIMAT0000069,HYAL3,8372,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,ULK1,8408,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,UXT,8409,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RECK,8434,Luciferase reporter assay//PAR-CLIP//qRT-PCR//Sequencing//Western blot,20371350|24852767|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,DYRK3,8444,PAR-CLIP,23592263,Unspecified
hsa-mir-16-5p,MIMAT0000069,CUL4A,8451,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CUL2,8453,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,TTF2,8458,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,IRS4,8471,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,OGT,8473,HITS-CLIP//PAR-CLIP,22473208|23446348|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPM1D,8493,Immunoblot//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,20668064,Unspecified
hsa-mir-16-5p,MIMAT0000069,YBX3,8531,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CBX4,8535,HITS-CLIP//PAR-CLIP,22473208|21572407|27292025,Unspecified
hsa-mir-16-5p,MIMAT0000069,BHLHE40,8553,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,CASK,8573,HITS-CLIP//PAR-CLIP//Proteomics,18668040|23446348|22927820|27292025|27418678|28735896,Unspecified
hsa-mir-16-5p,MIMAT0000069,NOP14,8602,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC25A12,8604,HITS-CLIP//PAR-CLIP,22473208|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,PCDHGB4,8641,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,LAMTOR3,8649,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,DDX3Y,8653,HITS-CLIP//Proteomics,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF3A,8661,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF3C,8663,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF3F,8665,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF3H,8667,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF4G3,8672,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,VAMP8,8673,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CDC23,8697,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RNMT,8731,HITS-CLIP//Sequencing,20371350|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,GPAA1,8733,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,TNFSF9,8744,HITS-CLIP//PAR-CLIP//Proteomics//pSILAC,18668040|22473208|23592263|26701625,Unspecified
hsa-mir-16-5p,MIMAT0000069,CDS2,8760,HITS-CLIP//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,21199864|22473208|23941513,Unspecified
hsa-mir-16-5p,MIMAT0000069,PABPC4,8761,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,NAPG,8774,HITS-CLIP//PAR-CLIP//Proteomics//pSILAC,18668040|23592263|24398324|23446348|22012620|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,RIOK3,8780,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,TNFRSF10A,8797,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SUCLA2,8803,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CREG1,8804,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,NRP1,8829,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SYNJ1,8867,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,CDC123,8872,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SQSTM1,8878,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,FUBP1,8880,Immunohistochemistry//Microarray//qRT-PCR,27157613,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF2B2,8892,HITS-CLIP//Proteomics,18668040|23824327,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF2B5,8893,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,MTMR3,8897,PAR-CLIP,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SKAP2,8935,Microarray//qRT-PCR,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,AP3D1,8943,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,BTRC,8945,CLASH//HITS-CLIP,23622248|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,ATP6V0E1,8992,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SOCS3,9021,qRT-PCR//Western blot,25888955,Unspecified
hsa-mir-16-5p,MIMAT0000069,BAZ1B,9031,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,BTAF1,9044,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL14,9045,HITS-CLIP//PAR-CLIP//Proteomics,18668040|21572407|23824327,Unspecified
hsa-mir-16-5p,MIMAT0000069,MAP7,9053,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,21199864|23941513,Unspecified
hsa-mir-16-5p,MIMAT0000069,USP8,9101,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,LATS1,9113,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC16A3,9123,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CCNE2,9134,PAR-CLIP//Sequencing,20371350|23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,RRP9,9136,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,NEMF,9147,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,DDX21,9188,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,AURKB,9212,Microarray//Proteomics//qRT-PCR,19738602|18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CCPG1,9236,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TBRG4,9238,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,AIMP1,9255,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,MAPKAPK2,9261,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,GTF3C4,9329,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,GTF3C3,9330,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,GLP2R,9340,HITS-CLIP,23706177,Unspecified
hsa-mir-16-5p,MIMAT0000069,UBE4A,9354,HITS-CLIP//Proteomics//pSILAC,18668040|22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPIG,9360,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,KIF3B,9371,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,TM9SF2,9375,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZRANB2,9406,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,ONECUT2,9480,Sequencing,20371350,Unspecified
